00010 724184
00010 771842
00001 787082
00010 984922
00010 1103860
00010 1117734
00001 1292856
00010 1462840
00010 1536524
00010 1609282
00001 1723668
00010 1785846
00001 1976984
00001 2160676
00001 2352586
00010 2657142
00010 2769694
00010 2909880
00010 2942948
00010 3068892
00010 3189384
00010 3224194
00010 3319614
00010 3688976
00001 3904380
00010 3907202
00010 4178174
00010 4241578
00010 4270812
00001 4305698
00010 4332120
00010 4333424
00010 4443458
00010 4654624
00010 5036254
00010 5128792
00010 5248564
00010 5360106
00010 5390918
00010 5527568
00010 5540600
00001 5637100
00010 5812620
00010 5840476
00010 5914802
00010 5970000
00010 6437240
00010 6511886
00010 6568120
00010 6735532
00010 6792888
00010 7286090
00010 7288346
00010 7387556
00010 7720748
00010 7851186
00001 8474386
00010 8694640
00010 8891142
00010 9004180
00010 9090442
00010 9169996
00001 9238806
00010 9379760
00001 9488594
00001 9588480
00010 9730962
00010 9773772
00010 10177458
00010 10243786
00010 10375798
00010 10644520
00010 11244972
00010 11619656
00010 11854036
00010 11968744
00010 12333210
00010 12496450
00001 12767798
00010 12813948
00001 12895976
00010 12934746
00001 13132866
00010 13229174
00010 13298840
00001 13450180
00001 13505400
00001 13640514
00010 13682740
00010 13878296
00010 14007226
00010 14083838
00010 14306690
00001 14535352
00001 14580976
00010 14925074
00010 14943396
00010 14998488
00001 15082852
00010 15098148
00010 15177920
00010 15307562
00010 15309910
00001 15362632
00010 15538610
00010 15951968
00010 16120240
00010 16280530
00010 16325298
00010 16411820
00010 16451970
00010 16548482
00010 16947262
00010 16959290
00010 17144594
00010 17350778
00001 17559784
00010 17583600
00001 17634514
00001 17689304
00001 17696980
00010 17709732
00010 17794182
00010 17847094
00010 17862496
00010 17868634
00010 17972090
00010 18149856
00010 18237776
00010 18892122
00010 18957690
00001 19089228
00010 19103454
00010 19199424
00010 19249080
00010 19296128
00001 19664462
00010 19764024
00010 20881226
00010 20948582
00010 21012502
00010 21170238
00010 21473548
00010 21689256
00010 22057340
00010 22493168
00010 22501006
00010 22588116
00010 22601850
00010 22974506
00001 23255594
00010 23313464
00010 23643490
00010 23706452
00010 23754808
00001 23794254
00010 23819320
00010 24317364
00001 24340142
00001 24357092
00010 24461764
00010 24575182
00010 24615780
00010 24734334
00010 24856242
00010 25067246
00010 25251690
00010 25406030
00010 25733018
00010 26039534
00010 26057368
00010 26079262
00001 26170734
00010 26367212
00010 26454482
00010 26747006
00010 26798322
00010 27084034
00010 27278640
00001 27477754
00010 27529092
00010 27635812
00010 27941616
00010 27982006
00001 28020110
00010 28118854
00001 28149570
00001 28261326
00010 28275942
00001 28524816
00010 28529046
00010 28710968
00010 28806228
00001 29484696
00010 29620808
00010 29669724
00001 29695050
00010 29767268
00001 29880942
00010 29981402
00010 30222660
00010 30405914
00010 30559018
00001 30603174
00010 30792432
00010 30829970
00010 30929028
00010 31358338
00010 31362280
00010 31380084
00010 31520430
00010 31587738
00001 31883790
00001 32404096
00010 32416300
00010 32807358
00001 32992846
00010 33223438
00010 33242236
00010 33463206
00010 33561702
00010 33659538
00010 33669326
00010 33788396
00010 33835762
00010 33882754
00010 34082846
00010 34328000
00010 34484634
00001 34547858
00010 34564338
00001 34682306
00010 34857626
00010 35087748
00010 35124740
00010 35171970
00010 35226538
00010 35289710
00010 35597334
00010 35608174
00010 35647066
00010 35798616
00010 36276172
00010 36377722
00010 36475906
00010 36505884
00001 36620020
00010 36879930
00010 36981648
00010 37108530
00010 37258672
00001 37279470
00010 37316156
00010 37603824
00010 37753510
00010 37951394
00001 38166516
00001 38343160
00010 38521580
00010 38921318
00010 39311130
00001 39449118
00001 39558258
00010 39724172
00010 39732538
00010 40009280
00001 40155494
00010 40244488
00010 40298326
00010 40471510
00010 40516056
00010 40621274
00001 40676498
00010 40770020
00010 41068052
00010 41182916
00010 41318714
00010 41364366
00001 41373042
00010 42038122
00010 42078462
00010 42123960
00010 42289146
00010 42627300
00010 42780978
00010 42825788
00010 43328980
00010 43349728
00001 43401880
00001 43680818
00010 43745398
00010 43879856
00010 43998518
00010 44149170
00010 44464714
00010 44484936
00010 44635742
00010 44839520
00010 44902558
00010 45161176
00010 45293192
00010 45420320
00010 45744558
00010 45865150
00010 45877840
00010 46187900
00010 46410042
00010 46432166
00010 46659980
00001 46748860
00010 46756774
00010 46831622
00001 46920514
00010 47295940
00010 47326156
00001 47376398
00001 47475114
00010 47513624
00010 47744822
00010 47780400
00001 47847222
00010 47850086
00010 47903672
00010 47920280
00010 48202266
00010 48303728
00010 48449108
00010 48462824
00010 48500736
00010 48684460
00010 48793424
00010 48806516
00010 49217396
00010 49385046
00001 49524536
00001 49568712
00010 49718290
00010 49789740
00010 49790574
00010 49860018
00010 49966240
00010 50192694
00001 50195988
00010 50338290
00010 50568312
00010 51148876
00010 51528268
00010 51678060
00001 51888054
00010 51946822
00010 51984314
00010 52017190
00010 52254154
00010 52383700
00001 52391888
00010 52559900
00010 52591482
00001 52783300
00010 52934274
00010 53005612
00010 53128638
00010 53154850
00010 53681252
00010 53765126
00010 53917374
00001 54038954
00010 54164656
00010 54240518
00010 54294546
00010 54397330
00010 54415712
00010 54534840
00010 54552680
00010 54607722
00001 54630038
00010 54858284
00001 54867734
00001 54886638
00010 54905458
00001 54988502
00010 55011240
00010 55235598
00010 55304186
00010 55599624
00010 55726802
00010 55735346
00010 56014990
00001 56197884
00010 56292898
00001 56472536
00010 56716340
00010 56803982
00010 56924476
00010 56928702
00010 57002794
00010 57018440
00010 57329758
00010 57896504
00010 58082400
00001 58319710
00010 58428892
00010 58440852
00001 58525082
00010 58667488
00010 59063440
00010 59230342
00010 59688416
00010 59693244
00010 59727982
00010 60962906
00001 61096712
00010 61337126
00010 61347132
00010 61448912
00010 61603492
00010 61685240
00010 61761120
00010 61768252
00010 61813656
00010 62031908
00010 62055120
00010 62140642
00001 62283582
00010 62300090
00010 62469340
00010 62548016
00010 62662714
00001 62664694
00010 62718298
00010 62770416
00001 62798740
00010 62817690
00010 62876376
00010 62920874
00010 63087482
00010 63119156
00010 63224050
00001 63243586
00001 63272042
00001 63313376
00010 63403896
00010 63416848
00001 63436862
00010 63729850
00010 63746326
00010 63950646
00001 64441550
00010 64583834
00010 64586048
00001 64688002
00010 64692852
00001 65146616
00001 65343692
00010 65348172
00010 65599906
00010 65717896
00010 65853834
00010 65956424
00010 66186698
00001 66250224
00001 66303016
00010 66303614
00010 66348084
00010 66369962
